Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Wed, Mar 24, 2021",8:00p,Cleveland Cavaliers,103,Chicago Bulls,94
"Wed, Mar 24, 2021",8:00p,Charlotte Hornets,122,Houston Rockets,97
"Wed, Mar 24, 2021",8:00p,Dallas Mavericks,128,Minnesota Timberwolves,108
"Wed, Mar 24, 2021",8:00p,Memphis Grizzlies,116,Oklahoma City Thunder,107
"Wed, Mar 24, 2021",8:00p,Phoenix Suns,111,Orlando Magic,112
"Wed, Mar 24, 2021",8:30p,Los Angeles Clippers,134,San Antonio Spurs,101
"Wed, Mar 24, 2021",10:00p,Atlanta Hawks,108,Sacramento Kings,110
"Wed, Mar 24, 2021",10:00p,Brooklyn Nets,88,Utah Jazz,118
"Thu, Mar 25, 2021",7:30p,Portland Trail Blazers,125,Miami Heat,122
"Thu, Mar 25, 2021",7:30p,Washington Wizards,102,New York Knicks,106
"Thu, Mar 25, 2021",8:30p,Los Angeles Clippers,98,San Antonio Spurs,85
"Thu, Mar 25, 2021",10:00p,Philadelphia 76ers,109,Los Angeles Lakers,101
"Thu, Mar 25, 2021",10:00p,Golden State Warriors,119,Sacramento Kings,141
"Fri, Mar 26, 2021",7:00p,Brooklyn Nets,113,Detroit Pistons,111
"Fri, Mar 26, 2021",7:30p,Boston Celtics,122,Milwaukee Bucks,114
"Fri, Mar 26, 2021",7:30p,Phoenix Suns,104,Toronto Raptors,100
"Fri, Mar 26, 2021",8:00p,Miami Heat,105,Charlotte Hornets,110
"Fri, Mar 26, 2021",8:00p,Houston Rockets,101,Minnesota Timberwolves,107
"Fri, Mar 26, 2021",8:00p,Denver Nuggets,113,New Orleans Pelicans,108
"Fri, Mar 26, 2021",8:00p,Portland Trail Blazers,112,Orlando Magic,105
"Fri, Mar 26, 2021",8:30p,Indiana Pacers,109,Dallas Mavericks,94
"Fri, Mar 26, 2021",9:00p,Memphis Grizzlies,114,Utah Jazz,117
"Fri, Mar 26, 2021",10:00p,Atlanta Hawks,124,Golden State Warriors,108
"Fri, Mar 26, 2021",10:30p,Cleveland Cavaliers,86,Los Angeles Lakers,100
"Sat, Mar 27, 2021",8:00p,New York Knicks,102,Milwaukee Bucks,96
"Sat, Mar 27, 2021",8:00p,Houston Rockets,129,Minnesota Timberwolves,107
"Sat, Mar 27, 2021",8:00p,Detroit Pistons,92,Washington Wizards,106
"Sat, Mar 27, 2021",8:30p,Chicago Bulls,104,San Antonio Spurs,120
"Sat, Mar 27, 2021",9:00p,Dallas Mavericks,103,New Orleans Pelicans,112
"Sat, Mar 27, 2021",9:00p,Boston Celtics,111,Oklahoma City Thunder,94
"Sat, Mar 27, 2021",9:00p,Memphis Grizzlies,110,Utah Jazz,126
"Sat, Mar 27, 2021",10:00p,Philadelphia 76ers,112,Los Angeles Clippers,122
"Sat, Mar 27, 2021",10:00p,Cleveland Cavaliers,98,Sacramento Kings,100
"Sun, Mar 28, 2021",1:00p,Phoenix Suns,101,Charlotte Hornets,97
"Sun, Mar 28, 2021",7:00p,Portland Trail Blazers,122,Toronto Raptors,117
"Sun, Mar 28, 2021",9:00p,Atlanta Hawks,102,Denver Nuggets,126
"Sun, Mar 28, 2021",10:00p,Orlando Magic,93,Los Angeles Lakers,96
"Mon, Mar 29, 2021",7:00p,Indiana Pacers,124,Washington Wizards,132
"Mon, Mar 29, 2021",7:30p,New Orleans Pelicans,115,Boston Celtics,109
"Mon, Mar 29, 2021",7:30p,Minnesota Timberwolves,107,Brooklyn Nets,112
"Mon, Mar 29, 2021",7:30p,Miami Heat,98,New York Knicks,88
"Mon, Mar 29, 2021",8:00p,Toronto Raptors,104,Detroit Pistons,118
"Mon, Mar 29, 2021",8:00p,Memphis Grizzlies,120,Houston Rockets,110
"Mon, Mar 29, 2021",8:00p,Dallas Mavericks,127,Oklahoma City Thunder,106
"Mon, Mar 29, 2021",8:30p,Sacramento Kings,132,San Antonio Spurs,115
"Mon, Mar 29, 2021",9:00p,Cleveland Cavaliers,75,Utah Jazz,114
"Mon, Mar 29, 2021",10:00p,Chicago Bulls,102,Golden State Warriors,116
"Mon, Mar 29, 2021",10:00p,Milwaukee Bucks,105,Los Angeles Clippers,129
"Tue, Mar 30, 2021",7:00p,Charlotte Hornets,114,Washington Wizards,104
"Tue, Mar 30, 2021",9:00p,Philadelphia 76ers,95,Denver Nuggets,104
"Tue, Mar 30, 2021",10:00p,Orlando Magic,103,Los Angeles Clippers,96
"Tue, Mar 30, 2021",10:00p,Atlanta Hawks,110,Phoenix Suns,117
"Wed, Mar 31, 2021",7:00p,Portland Trail Blazers,124,Detroit Pistons,101
"Wed, Mar 31, 2021",7:00p,Miami Heat,92,Indiana Pacers,87
"Wed, Mar 31, 2021",7:30p,Dallas Mavericks,113,Boston Celtics,108
"Wed, Mar 31, 2021",7:30p,Houston Rockets,108,Brooklyn Nets,120
"Wed, Mar 31, 2021",8:00p,Utah Jazz,111,Memphis Grizzlies,107
"Wed, Mar 31, 2021",8:00p,New York Knicks,101,Minnesota Timberwolves,102
"Wed, Mar 31, 2021",8:00p,Toronto Raptors,103,Oklahoma City Thunder,113
"Wed, Mar 31, 2021",8:30p,Sacramento Kings,106,San Antonio Spurs,120
"Wed, Mar 31, 2021",10:00p,Milwaukee Bucks,112,Los Angeles Lakers,97
"Wed, Mar 31, 2021",10:00p,Chicago Bulls,116,Phoenix Suns,121
"Thu, Apr 1, 2021",7:00p,Philadelphia 76ers,114,Cleveland Cavaliers,94
"Thu, Apr 1, 2021",7:00p,Washington Wizards,91,Detroit Pistons,120
"Thu, Apr 1, 2021",7:30p,Charlotte Hornets,89,Brooklyn Nets,111
"Thu, Apr 1, 2021",8:00p,Golden State Warriors,109,Miami Heat,116
"Thu, Apr 1, 2021",8:00p,Orlando Magic,115,New Orleans Pelicans,110
"Thu, Apr 1, 2021",8:30p,Atlanta Hawks,134,San Antonio Spurs,129
"Thu, Apr 1, 2021",10:00p,Denver Nuggets,101,Los Angeles Clippers,94
"Fri, Apr 2, 2021",7:00p,Golden State Warriors,77,Toronto Raptors,130
"Fri, Apr 2, 2021",7:30p,Houston Rockets,102,Boston Celtics,118
"Fri, Apr 2, 2021",7:30p,Dallas Mavericks,99,New York Knicks,86
"Fri, Apr 2, 2021",8:00p,Charlotte Hornets,114,Indiana Pacers,97
"Fri, Apr 2, 2021",8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,120
"Fri, Apr 2, 2021",9:00p,Atlanta Hawks,126,New Orleans Pelicans,103
"Fri, Apr 2, 2021",9:00p,Chicago Bulls,106,Utah Jazz,113
"Fri, Apr 2, 2021",10:00p,Oklahoma City Thunder,103,Phoenix Suns,140
"Fri, Apr 2, 2021",10:00p,Milwaukee Bucks,127,Portland Trail Blazers,109
"Fri, Apr 2, 2021",10:00p,Los Angeles Lakers,115,Sacramento Kings,94
"Sat, Apr 3, 2021",7:00p,Dallas Mavericks,109,Washington Wizards,87
"Sat, Apr 3, 2021",8:00p,New York Knicks,125,Detroit Pistons,81
"Sat, Apr 3, 2021",8:00p,Cleveland Cavaliers,101,Miami Heat,115
"Sat, Apr 3, 2021",8:00p,Minnesota Timberwolves,113,Philadelphia 76ers,122
"Sat, Apr 3, 2021",9:00p,Indiana Pacers,139,San Antonio Spurs,133
"Sat, Apr 3, 2021",9:00p,Orlando Magic,91,Utah Jazz,137
"Sat, Apr 3, 2021",10:00p,Oklahoma City Thunder,85,Portland Trail Blazers,133
"Sat, Apr 3, 2021",10:00p,Milwaukee Bucks,129,Sacramento Kings,128
"Sun, Apr 4, 2021",2:00p,Brooklyn Nets,107,Chicago Bulls,115
"Sun, Apr 4, 2021",3:30p,Los Angeles Lakers,86,Los Angeles Clippers,104
"Sun, Apr 4, 2021",6:00p,Charlotte Hornets,86,Boston Celtics,116
"Sun, Apr 4, 2021",7:00p,Memphis Grizzlies,116,Philadelphia 76ers,100
"Sun, Apr 4, 2021",7:30p,Golden State Warriors,111,Atlanta Hawks,117
"Sun, Apr 4, 2021",8:00p,New Orleans Pelicans,122,Houston Rockets,115
"Sun, Apr 4, 2021",10:00p,Orlando Magic,109,Denver Nuggets,119
"Mon, Apr 5, 2021",7:00p,New York Knicks,112,Brooklyn Nets,114
"Mon, Apr 5, 2021",7:00p,Utah Jazz,103,Dallas Mavericks,111
"Mon, Apr 5, 2021",7:00p,Sacramento Kings,106,Minnesota Timberwolves,116
"Mon, Apr 5, 2021",7:00p,Detroit Pistons,132,Oklahoma City Thunder,108
"Mon, Apr 5, 2021",7:00p,Cleveland Cavaliers,125,San Antonio Spurs,101
"Mon, Apr 5, 2021",7:00p,Washington Wizards,101,Toronto Raptors,103
"Mon, Apr 5, 2021",8:00p,Phoenix Suns,133,Houston Rockets,130
"Tue, Apr 6, 2021",7:00p,Chicago Bulls,113,Indiana Pacers,97
"Tue, Apr 6, 2021",7:30p,New Orleans Pelicans,107,Atlanta Hawks,123
"Tue, Apr 6, 2021",7:30p,Philadelphia 76ers,106,Boston Celtics,96
"Tue, Apr 6, 2021",7:30p,Los Angeles Lakers,110,Toronto Raptors,101
"Tue, Apr 6, 2021",8:00p,Memphis Grizzlies,124,Miami Heat,112
"Tue, Apr 6, 2021",9:00p,Detroit Pistons,119,Denver Nuggets,134
"Tue, Apr 6, 2021",10:00p,Milwaukee Bucks,121,Golden State Warriors,122
"Tue, Apr 6, 2021",10:00p,Portland Trail Blazers,116,Los Angeles Clippers,133
"Wed, Apr 7, 2021",7:00p,Minnesota Timberwolves,137,Indiana Pacers,141
"Wed, Apr 7, 2021",7:00p,Washington Wizards,131,Orlando Magic,116
"Wed, Apr 7, 2021",7:30p,New York Knicks,99,Boston Celtics,101
"Wed, Apr 7, 2021",7:30p,New Orleans Pelicans,111,Brooklyn Nets,139
"Wed, Apr 7, 2021",8:00p,Memphis Grizzlies,131,Atlanta Hawks,113
"Wed, Apr 7, 2021",8:00p,Dallas Mavericks,93,Houston Rockets,102
"Wed, Apr 7, 2021",8:00p,Charlotte Hornets,113,Oklahoma City Thunder,102
"Wed, Apr 7, 2021",9:00p,San Antonio Spurs,96,Denver Nuggets,106
"Wed, Apr 7, 2021",10:00p,Utah Jazz,113,Phoenix Suns,117
"Thu, Apr 8, 2021",7:30p,Los Angeles Lakers,104,Miami Heat,110
"Thu, Apr 8, 2021",7:30p,Chicago Bulls,122,Toronto Raptors,113
"Thu, Apr 8, 2021",8:00p,Cleveland Cavaliers,129,Oklahoma City Thunder,102
"Thu, Apr 8, 2021",9:00p,Milwaukee Bucks,101,Dallas Mavericks,116
"Thu, Apr 8, 2021",10:00p,Phoenix Suns,103,Los Angeles Clippers,113
"Thu, Apr 8, 2021",10:00p,Detroit Pistons,113,Sacramento Kings,101
"Thu, Apr 8, 2021",10:00p,Portland Trail Blazers,103,Utah Jazz,122
"Fri, Apr 9, 2021",7:00p,Indiana Pacers,111,Orlando Magic,106
"Fri, Apr 9, 2021",7:30p,Minnesota Timberwolves,136,Boston Celtics,145
"Fri, Apr 9, 2021",7:30p,Memphis Grizzlies,129,New York Knicks,133
"Fri, Apr 9, 2021",8:00p,Chicago Bulls,108,Atlanta Hawks,120
"Fri, Apr 9, 2021",8:00p,Philadelphia 76ers,94,New Orleans Pelicans,101
"Fri, Apr 9, 2021",9:00p,San Antonio Spurs,119,Denver Nuggets,121
"Fri, Apr 9, 2021",9:00p,Charlotte Hornets,127,Milwaukee Bucks,119
"Fri, Apr 9, 2021",10:00p,Washington Wizards,110,Golden State Warriors,107
"Fri, Apr 9, 2021",10:00p,Houston Rockets,109,Los Angeles Clippers,126
"Sat, Apr 10, 2021",7:30p,Toronto Raptors,135,Cleveland Cavaliers,115
"Sat, Apr 10, 2021",8:30p,Los Angeles Lakers,126,Brooklyn Nets,101
"Sat, Apr 10, 2021",9:00p,Philadelphia 76ers,117,Oklahoma City Thunder,93
"Sat, Apr 10, 2021",9:00p,Sacramento Kings,112,Utah Jazz,128
"Sat, Apr 10, 2021",10:00p,Houston Rockets,109,Golden State Warriors,125
"Sat, Apr 10, 2021",10:00p,Washington Wizards,106,Phoenix Suns,134
"Sat, Apr 10, 2021",10:00p,Detroit Pistons,103,Portland Trail Blazers,118
"Sun, Apr 11, 2021",1:00p,Atlanta Hawks,105,Charlotte Hornets,101
"Sun, Apr 11, 2021",3:00p,Boston Celtics,105,Denver Nuggets,87
"Sun, Apr 11, 2021",7:00p,New Orleans Pelicans,116,Cleveland Cavaliers,109
"Sun, Apr 11, 2021",7:00p,Milwaukee Bucks,124,Orlando Magic,87
"Sun, Apr 11, 2021",8:00p,San Antonio Spurs,119,Dallas Mavericks,117
"Sun, Apr 11, 2021",8:00p,Indiana Pacers,132,Memphis Grizzlies,125
"Sun, Apr 11, 2021",8:00p,Chicago Bulls,117,Minnesota Timberwolves,121
"Sun, Apr 11, 2021",8:00p,Toronto Raptors,96,New York Knicks,102
"Sun, Apr 11, 2021",10:00p,Detroit Pistons,124,Los Angeles Clippers,131
"Sun, Apr 11, 2021",10:00p,Miami Heat,107,Portland Trail Blazers,98
"Mon, Apr 12, 2021",7:30p,Philadelphia 76ers,113,Dallas Mavericks,95
"Mon, Apr 12, 2021",7:30p,Los Angeles Lakers,96,New York Knicks,111
"Mon, Apr 12, 2021",8:00p,San Antonio Spurs,120,Orlando Magic,97
"Mon, Apr 12, 2021",9:00p,Chicago Bulls,90,Memphis Grizzlies,101
"Mon, Apr 12, 2021",9:00p,Sacramento Kings,110,New Orleans Pelicans,117
"Mon, Apr 12, 2021",9:00p,Washington Wizards,125,Utah Jazz,121
"Mon, Apr 12, 2021",10:00p,Denver Nuggets,107,Golden State Warriors,116
"Mon, Apr 12, 2021",10:00p,Houston Rockets,120,Phoenix Suns,126
"Tue, Apr 13, 2021",4:00p,Brooklyn Nets,127,Minnesota Timberwolves,97
"Tue, Apr 13, 2021",7:30p,Los Angeles Clippers,126,Indiana Pacers,115
"Tue, Apr 13, 2021",7:30p,Atlanta Hawks,108,Toronto Raptors,103
"Tue, Apr 13, 2021",8:00p,Los Angeles Lakers,101,Charlotte Hornets,93
"Tue, Apr 13, 2021",9:00p,Oklahoma City Thunder,96,Utah Jazz,106
"Tue, Apr 13, 2021",10:00p,Miami Heat,86,Phoenix Suns,106
"Tue, Apr 13, 2021",10:00p,Boston Celtics,116,Portland Trail Blazers,115
"Wed, Apr 14, 2021",4:30p,Milwaukee Bucks,130,Minnesota Timberwolves,105
"Wed, Apr 14, 2021",7:00p,Cleveland Cavaliers,103,Charlotte Hornets,90
"Wed, Apr 14, 2021",7:00p,Brooklyn Nets,117,Philadelphia 76ers,123
"Wed, Apr 14, 2021",7:30p,San Antonio Spurs,112,Toronto Raptors,117
"Wed, Apr 14, 2021",8:00p,Orlando Magic,115,Chicago Bulls,106
"Wed, Apr 14, 2021",8:00p,Los Angeles Clippers,100,Detroit Pistons,98
"Wed, Apr 14, 2021",8:00p,New York Knicks,116,New Orleans Pelicans,106
"Wed, Apr 14, 2021",9:00p,Indiana Pacers,132,Houston Rockets,124
"Wed, Apr 14, 2021",9:00p,Golden State Warriors,147,Oklahoma City Thunder,109
"Wed, Apr 14, 2021",9:30p,Dallas Mavericks,114,Memphis Grizzlies,113
"Wed, Apr 14, 2021",10:00p,Miami Heat,106,Denver Nuggets,123
"Wed, Apr 14, 2021",10:00p,Washington Wizards,123,Sacramento Kings,111
"Thu, Apr 15, 2021",7:30p,Milwaukee Bucks,120,Atlanta Hawks,109
"Thu, Apr 15, 2021",8:00p,Golden State Warriors,119,Cleveland Cavaliers,101
"Thu, Apr 15, 2021",10:00p,Boston Celtics,121,Los Angeles Lakers,113
"Thu, Apr 15, 2021",10:00p,Sacramento Kings,114,Phoenix Suns,122
"Fri, Apr 16, 2021",3:00p,Indiana Pacers,111,Utah Jazz,119
"Fri, Apr 16, 2021",7:00p,Oklahoma City Thunder,104,Detroit Pistons,110
"Fri, Apr 16, 2021",7:00p,Los Angeles Clippers,103,Philadelphia 76ers,106
"Fri, Apr 16, 2021",7:00p,New Orleans Pelicans,115,Washington Wizards,117
"Fri, Apr 16, 2021",7:30p,Charlotte Hornets,115,Brooklyn Nets,130
"Fri, Apr 16, 2021",7:30p,Orlando Magic,102,Toronto Raptors,113
"Fri, Apr 16, 2021",8:00p,Memphis Grizzlies,126,Chicago Bulls,115
"Fri, Apr 16, 2021",8:00p,Denver Nuggets,128,Houston Rockets,99
"Fri, Apr 16, 2021",8:00p,Miami Heat,111,Minnesota Timberwolves,119
"Fri, Apr 16, 2021",8:30p,Portland Trail Blazers,107,San Antonio Spurs,106
"Fri, Apr 16, 2021",9:30p,New York Knicks,117,Dallas Mavericks,109
"Sat, Apr 17, 2021",4:30p,Utah Jazz,115,Los Angeles Lakers,127
"Sat, Apr 17, 2021",8:00p,Cleveland Cavaliers,96,Chicago Bulls,106
"Sat, Apr 17, 2021",8:00p,Detroit Pistons,100,Washington Wizards,121
"Sat, Apr 17, 2021",8:30p,Golden State Warriors,114,Boston Celtics,119
"Sat, Apr 17, 2021",9:00p,Memphis Grizzlies,128,Milwaukee Bucks,115
"Sat, Apr 17, 2021",10:00p,San Antonio Spurs,111,Phoenix Suns,85
"Sun, Apr 18, 2021",1:00p,Indiana Pacers,117,Atlanta Hawks,129
"Sun, Apr 18, 2021",1:00p,New Orleans Pelicans,112,New York Knicks,122
"Sun, Apr 18, 2021",3:30p,Brooklyn Nets,107,Miami Heat,109
"Sun, Apr 18, 2021",7:00p,Portland Trail Blazers,101,Charlotte Hornets,109
"Sun, Apr 18, 2021",7:00p,Houston Rockets,114,Orlando Magic,110
"Sun, Apr 18, 2021",7:00p,Oklahoma City Thunder,106,Toronto Raptors,112
"Sun, Apr 18, 2021",7:30p,Sacramento Kings,121,Dallas Mavericks,107
"Sun, Apr 18, 2021",10:00p,Minnesota Timberwolves,105,Los Angeles Clippers,124
"Mon, Apr 19, 2021",7:00p,Cleveland Cavaliers,105,Detroit Pistons,109
"Mon, Apr 19, 2021",7:30p,Chicago Bulls,102,Boston Celtics,96
"Mon, Apr 19, 2021",7:30p,Golden State Warriors,107,Philadelphia 76ers,96
"Mon, Apr 19, 2021",8:00p,San Antonio Spurs,109,Indiana Pacers,94
"Mon, Apr 19, 2021",8:00p,Houston Rockets,91,Miami Heat,113
"Mon, Apr 19, 2021",8:00p,Phoenix Suns,128,Milwaukee Bucks,127
"Mon, Apr 19, 2021",8:00p,Oklahoma City Thunder,107,Washington Wizards,119
"Mon, Apr 19, 2021",9:00p,Memphis Grizzlies,137,Denver Nuggets,139
"Mon, Apr 19, 2021",10:00p,Utah Jazz,111,Los Angeles Lakers,97
"Tue, Apr 20, 2021",7:30p,Orlando Magic,96,Atlanta Hawks,112
"Tue, Apr 20, 2021",7:30p,Brooklyn Nets,134,New Orleans Pelicans,129
"Tue, Apr 20, 2021",7:30p,Charlotte Hornets,97,New York Knicks,109
"Tue, Apr 20, 2021",10:00p,Los Angeles Clippers,113,Portland Trail Blazers,112
"Tue, Apr 20, 2021",10:00p,Minnesota Timberwolves,134,Sacramento Kings,120
"Wed, Apr 21, 2021",7:00p,Chicago Bulls,105,Cleveland Cavaliers,121
"Wed, Apr 21, 2021",7:00p,Oklahoma City Thunder,116,Indiana Pacers,122
"Wed, Apr 21, 2021",7:00p,Phoenix Suns,116,Philadelphia 76ers,113
"Wed, Apr 21, 2021",7:00p,Brooklyn Nets,103,Toronto Raptors,114
"Wed, Apr 21, 2021",7:00p,Golden State Warriors,114,Washington Wizards,118
"Wed, Apr 21, 2021",8:00p,Utah Jazz,112,Houston Rockets,89
"Wed, Apr 21, 2021",8:00p,Atlanta Hawks,127,New York Knicks,137
"Wed, Apr 21, 2021",8:30p,Detroit Pistons,117,Dallas Mavericks,127
"Wed, Apr 21, 2021",8:30p,Miami Heat,107,San Antonio Spurs,87
"Wed, Apr 21, 2021",10:00p,Memphis Grizzlies,105,Los Angeles Clippers,117
"Wed, Apr 21, 2021",10:00p,Denver Nuggets,106,Portland Trail Blazers,105
"Wed, Apr 21, 2021",10:00p,Minnesota Timberwolves,125,Sacramento Kings,128
"Thu, Apr 22, 2021",7:00p,Phoenix Suns,86,Boston Celtics,99
"Thu, Apr 22, 2021",7:00p,Philadelphia 76ers,117,Milwaukee Bucks,124
"Thu, Apr 22, 2021",7:00p,New Orleans Pelicans,135,Orlando Magic,100
"Thu, Apr 22, 2021",8:30p,Detroit Pistons,91,San Antonio Spurs,106
"Thu, Apr 22, 2021",9:00p,Charlotte Hornets,91,Chicago Bulls,108
"Thu, Apr 22, 2021",9:30p,Los Angeles Lakers,110,Dallas Mavericks,115
"Fri, Apr 23, 2021",7:30p,Miami Heat,103,Atlanta Hawks,118
"Fri, Apr 23, 2021",7:30p,Boston Celtics,104,Brooklyn Nets,109
"Fri, Apr 23, 2021",8:00p,Cleveland Cavaliers,102,Charlotte Hornets,108
"Fri, Apr 23, 2021",8:00p,Los Angeles Clippers,109,Houston Rockets,104
"Fri, Apr 23, 2021",8:00p,Washington Wizards,129,Oklahoma City Thunder,109
"Fri, Apr 23, 2021",10:00p,Denver Nuggets,97,Golden State Warriors,118
"Fri, Apr 23, 2021",10:00p,Memphis Grizzlies,130,Portland Trail Blazers,128
"Sat, Apr 24, 2021",1:00p,Toronto Raptors,103,New York Knicks,120
"Sat, Apr 24, 2021",3:30p,Philadelphia 76ers,94,Milwaukee Bucks,132
"Sat, Apr 24, 2021",7:00p,Detroit Pistons,109,Indiana Pacers,115
"Sat, Apr 24, 2021",8:00p,Chicago Bulls,101,Miami Heat,106
"Sat, Apr 24, 2021",8:00p,San Antonio Spurs,110,New Orleans Pelicans,108
"Sat, Apr 24, 2021",8:30p,Los Angeles Lakers,93,Dallas Mavericks,108
"Sat, Apr 24, 2021",9:00p,Minnesota Timberwolves,101,Utah Jazz,96
"Sat, Apr 24, 2021",10:00p,Houston Rockets,116,Denver Nuggets,129
"Sun, Apr 25, 2021",1:00p,Boston Celtics,104,Charlotte Hornets,125
"Sun, Apr 25, 2021",3:30p,Phoenix Suns,119,Brooklyn Nets,128
"Sun, Apr 25, 2021",4:00p,Memphis Grizzlies,120,Portland Trail Blazers,113
"Sun, Apr 25, 2021",7:00p,Cleveland Cavaliers,110,Washington Wizards,119
"Sun, Apr 25, 2021",7:30p,Milwaukee Bucks,104,Atlanta Hawks,111
"Sun, Apr 25, 2021",8:00p,Indiana Pacers,131,Orlando Magic,112
"Sun, Apr 25, 2021",10:00p,Sacramento Kings,113,Golden State Warriors,117
"Mon, Apr 26, 2021",7:00p,Atlanta Hawks,86,Detroit Pistons,100
"Mon, Apr 26, 2021",7:00p,Los Angeles Lakers,114,Orlando Magic,103
"Mon, Apr 26, 2021",7:00p,Oklahoma City Thunder,90,Philadelphia 76ers,121
"Mon, Apr 26, 2021",7:00p,San Antonio Spurs,146,Washington Wizards,143
"Mon, Apr 26, 2021",7:30p,Phoenix Suns,118,New York Knicks,110
"Mon, Apr 26, 2021",7:30p,Cleveland Cavaliers,96,Toronto Raptors,112
"Mon, Apr 26, 2021",8:00p,Chicago Bulls,110,Miami Heat,102
"Mon, Apr 26, 2021",8:00p,Utah Jazz,104,Minnesota Timberwolves,105
"Mon, Apr 26, 2021",8:00p,Los Angeles Clippers,103,New Orleans Pelicans,120
"Mon, Apr 26, 2021",9:00p,Memphis Grizzlies,96,Denver Nuggets,120
"Mon, Apr 26, 2021",10:00p,Dallas Mavericks,106,Sacramento Kings,113
"Tue, Apr 27, 2021",7:00p,Oklahoma City Thunder,119,Boston Celtics,115
"Tue, Apr 27, 2021",7:00p,Milwaukee Bucks,114,Charlotte Hornets,104
"Tue, Apr 27, 2021",7:00p,Portland Trail Blazers,133,Indiana Pacers,112
"Tue, Apr 27, 2021",7:30p,Brooklyn Nets,116,Toronto Raptors,103
"Tue, Apr 27, 2021",9:00p,Minnesota Timberwolves,114,Houston Rockets,107
"Tue, Apr 27, 2021",9:30p,Dallas Mavericks,133,Golden State Warriors,103
"Wed, Apr 28, 2021",7:00p,Orlando Magic,109,Cleveland Cavaliers,104
"Wed, Apr 28, 2021",7:00p,Atlanta Hawks,83,Philadelphia 76ers,127
"Wed, Apr 28, 2021",7:30p,Charlotte Hornets,111,Boston Celtics,120
"Wed, Apr 28, 2021",7:30p,Chicago Bulls,94,New York Knicks,113
"Wed, Apr 28, 2021",7:30p,Los Angeles Lakers,107,Washington Wizards,116
"Wed, Apr 28, 2021",8:00p,San Antonio Spurs,111,Miami Heat,116
"Wed, Apr 28, 2021",9:00p,New Orleans Pelicans,112,Denver Nuggets,114
"Wed, Apr 28, 2021",9:00p,Portland Trail Blazers,130,Memphis Grizzlies,109
"Wed, Apr 28, 2021",10:00p,Los Angeles Clippers,101,Phoenix Suns,109
"Wed, Apr 28, 2021",10:00p,Utah Jazz,154,Sacramento Kings,105
"Thu, Apr 29, 2021",7:00p,Dallas Mavericks,115,Detroit Pistons,105
"Thu, Apr 29, 2021",7:00p,Brooklyn Nets,130,Indiana Pacers,113
"Thu, Apr 29, 2021",8:00p,Milwaukee Bucks,136,Houston Rockets,143
"Thu, Apr 29, 2021",8:00p,Golden State Warriors,114,Minnesota Timberwolves,126
"Thu, Apr 29, 2021",9:00p,Toronto Raptors,111,Denver Nuggets,121
"Thu, Apr 29, 2021",9:00p,New Orleans Pelicans,109,Oklahoma City Thunder,95
"Fri, Apr 30, 2021",7:00p,Atlanta Hawks,104,Philadelphia 76ers,126
"Fri, Apr 30, 2021",7:30p,San Antonio Spurs,140,Boston Celtics,143
"Fri, Apr 30, 2021",7:30p,Washington Wizards,122,Cleveland Cavaliers,93
"Fri, Apr 30, 2021",8:00p,Portland Trail Blazers,128,Brooklyn Nets,109
"Fri, Apr 30, 2021",8:00p,Orlando Magic,75,Memphis Grizzlies,92
"Fri, Apr 30, 2021",9:00p,Milwaukee Bucks,108,Chicago Bulls,98
"Fri, Apr 30, 2021",10:00p,Utah Jazz,100,Phoenix Suns,121
"Fri, Apr 30, 2021",10:30p,Sacramento Kings,110,Los Angeles Lakers,106
"Sat, May 1, 2021",7:00p,Detroit Pistons,94,Charlotte Hornets,107
"Sat, May 1, 2021",7:30p,Golden State Warriors,113,Houston Rockets,87
"Sat, May 1, 2021",8:00p,Chicago Bulls,97,Atlanta Hawks,108
"Sat, May 1, 2021",8:00p,Miami Heat,124,Cleveland Cavaliers,107
"Sat, May 1, 2021",8:00p,New Orleans Pelicans,140,Minnesota Timberwolves,136
"Sat, May 1, 2021",8:00p,Indiana Pacers,152,Oklahoma City Thunder,95
"Sat, May 1, 2021",8:00p,Memphis Grizzlies,111,Orlando Magic,112
"Sat, May 1, 2021",9:00p,Washington Wizards,124,Dallas Mavericks,125
"Sat, May 1, 2021",10:00p,Denver Nuggets,110,Los Angeles Clippers,104
"Sat, May 1, 2021",10:00p,Toronto Raptors,102,Utah Jazz,106
"Sun, May 2, 2021",3:30p,Brooklyn Nets,114,Milwaukee Bucks,117
"Sun, May 2, 2021",7:30p,Portland Trail Blazers,129,Boston Celtics,119
"Sun, May 2, 2021",8:00p,Miami Heat,121,Charlotte Hornets,111
"Sun, May 2, 2021",8:00p,Sacramento Kings,111,Dallas Mavericks,99
"Sun, May 2, 2021",8:00p,New York Knicks,122,Houston Rockets,97
"Sun, May 2, 2021",8:00p,Phoenix Suns,123,Oklahoma City Thunder,120
"Sun, May 2, 2021",8:00p,Philadelphia 76ers,113,San Antonio Spurs,111
"Sun, May 2, 2021",10:00p,Toronto Raptors,121,Los Angeles Lakers,114
"Mon, May 3, 2021",7:00p,Orlando Magic,119,Detroit Pistons,112
"Mon, May 3, 2021",7:00p,Indiana Pacers,141,Washington Wizards,154
"Mon, May 3, 2021",7:30p,Golden State Warriors,123,New Orleans Pelicans,108
